Deaths
0.077446837
0.12775103599999998
0.000990347
0.073890756
0.009139785
0.097046739
0.001817171
0.12155836199999999
0.00144709
0.0
0.007034959
0.008543417
0.073031026
0.007880435
0.0
0.00034384300000000003
0.09401318199999999
0.000501303
0.009347515
0.00045048699999999996
0.005059262
0.145534898
0.006271776999999999
0.031222793999999998
0.112638541
0.140103008
5.9499999999999996e-05
0.0014449839999999999
0.0
3.64e-05
0.026446281000000002
0.00331789
0.00066879
0.052190476
0.006558153000000001
0.053448275999999996
0.025813917999999998
0.02667619
0.069414141
0.167220071
0.054202670999999994
