Deaths
0.11125781800000001
0.101631568
0.001669053
0.17175463600000002
0.00206542
0.0
0.000641056
0.0
0.011070352
0.129731126
0.004823066
0.133367462
0.001660735
0.10534506099999999
0.001304348
0.04091207
3.81e-05
0.159845091
0.0
0.007142857
0.004175694000000001
0.014516129
0.00011873600000000001
0.14019230800000002
0.01155263
0.044783715
0.000790514
0.032505835
0.006185779000000001
0.001675417
0.0
0.037611517000000004
0.009527494000000001
0.000954222
0.0007406530000000001
0.006376518
0.038690558
0.001782089
0.024280576
0.09985855699999999
0.021580224
0.00284081
0.038016812000000004
0.004375327
0.000798972
0.004286961
0.001600036
0.054710145
0.00989011
0.00238713
0.150927093
0.052279397000000005
0.005416403
0.097754794
0.018255758
0.022871665
0.004563751
0.023311638
0.08283048
0.005544063
0.108226635
0.13607021
0.008571429
0.059205802
0.000223214
0.127960199
0.020549988999999998
0.016650651000000002
0.000618911
0.034259955
0.0035295490000000003
0.085683285
0.033004405
0.002702703
0.010803786999999999
0.002614319
0.069768665
0.009861213
0.060205111
0.00101477
0.089679156
0.013622203000000001
0.12736399699999998
0.018912
0.03240341
0.116748579
0.00146055
0.092435313
0.055023872
0.000954502
0.128867429
0.000714895
0.002148557
0.087994616
0.000682128
0.01244348
0.002061959
0.0008849560000000001
0.001866581
0.09335443
0.134416053
0.055616822
0.0
0.004031295
0.017481359
3.52e-05
0.050951374
0.003182429
0.031867633
0.059105936
0.006784238000000001
0.134405145
0.010138619
0.10476019999999998
0.012709149
0.051120062
0.008854202
0.108602912
0.07343593799999999
0.00257732
0.185427703
0.009981516
0.014600551000000002
